,age,gender,occupation,genre
61,0.8030303030303031,1,15,4
62,0.8030303030303031,1,15,4
63,0.8030303030303031,1,15,0
64,0.8030303030303031,1,15,0
65,0.8030303030303031,1,15,0
66,0.8030303030303031,1,15,4
67,0.8030303030303031,1,15,4
68,0.8030303030303031,1,15,7
69,0.8030303030303031,1,15,0
70,0.8030303030303031,1,15,5
71,0.8030303030303031,1,15,7
72,0.8030303030303031,1,15,1
73,0.8030303030303031,1,15,7
74,0.8030303030303031,1,15,7
75,0.8030303030303031,1,15,7
76,0.8030303030303031,1,15,3
77,0.8030303030303031,1,15,1
78,0.8030303030303031,1,15,11
79,0.8030303030303031,1,15,0
80,0.8030303030303031,1,15,0
81,0.8030303030303031,1,15,0
82,0.8030303030303031,1,15,1
83,0.8030303030303031,1,15,4
84,0.8030303030303031,1,15,4
85,0.8030303030303031,1,15,4
86,0.8030303030303031,1,15,5
87,0.8030303030303031,1,15,7
88,0.8030303030303031,1,15,7
89,0.8030303030303031,1,15,0
90,0.8030303030303031,1,15,7
91,0.8030303030303031,1,15,4
92,0.8030303030303031,1,15,0
93,0.8030303030303031,1,15,7
94,0.8030303030303031,1,15,7
95,0.8030303030303031,1,15,4
96,0.8030303030303031,1,15,2
97,0.8030303030303031,1,15,4
98,0.8030303030303031,1,15,4
99,0.8030303030303031,1,15,0
100,0.8030303030303031,1,15,0
101,0.8030303030303031,1,15,14
102,0.8030303030303031,1,15,0
103,0.8030303030303031,1,15,0
104,0.8030303030303031,1,15,7
105,0.8030303030303031,1,15,14
106,0.8030303030303031,1,15,7
107,0.8030303030303031,1,15,0
108,0.8030303030303031,1,15,5
109,0.8030303030303031,1,15,0
110,0.8030303030303031,1,15,0
111,0.8030303030303031,1,15,10
112,0.8030303030303031,1,15,0
113,0.8030303030303031,1,15,0
114,0.8030303030303031,1,15,7
115,0.8030303030303031,1,15,7
116,0.8030303030303031,1,15,7
117,0.8030303030303031,1,15,4
118,0.8030303030303031,1,15,0
119,0.8030303030303031,1,15,7
120,0.8030303030303031,1,15,7
121,0.8030303030303031,1,15,15
122,0.8030303030303031,1,15,7
123,0.8030303030303031,1,15,10
124,0.8030303030303031,1,15,0
125,0.8030303030303031,1,15,4
126,0.8030303030303031,1,15,18
127,0.8030303030303031,1,15,4
128,0.8030303030303031,1,15,7
129,0.8030303030303031,1,15,4
130,0.8030303030303031,1,15,4
131,0.8030303030303031,1,15,0
132,0.8030303030303031,1,15,4
133,0.8030303030303031,1,15,7
134,0.8030303030303031,1,15,7
135,0.8030303030303031,1,15,7
136,0.8030303030303031,1,15,4
137,0.8030303030303031,1,15,15
138,0.8030303030303031,1,15,10
139,0.8030303030303031,1,15,7
140,0.8030303030303031,1,15,0
141,0.8030303030303031,1,15,0
142,0.8030303030303031,1,15,0
143,0.8030303030303031,1,15,0
144,0.8030303030303031,1,15,0
145,0.8030303030303031,1,15,0
146,0.8030303030303031,1,15,7
147,0.8030303030303031,1,15,4
148,0.8030303030303031,1,15,5
149,0.8030303030303031,1,15,0
150,0.8030303030303031,1,15,4
151,0.8030303030303031,1,15,0
152,0.8030303030303031,1,15,4
153,0.8030303030303031,1,15,0
154,0.8030303030303031,1,15,3
155,0.8030303030303031,1,15,14
156,0.8030303030303031,1,15,0
157,0.8030303030303031,1,15,0
158,0.8030303030303031,1,15,4
159,0.8030303030303031,1,15,7
160,0.8030303030303031,1,15,7
161,0.8030303030303031,1,15,7
162,0.8030303030303031,1,15,4
163,0.8030303030303031,1,15,7
164,0.8030303030303031,1,15,10
165,0.8030303030303031,1,15,12
166,0.8030303030303031,1,15,5
167,0.8030303030303031,1,15,4
168,0.8030303030303031,1,15,0
169,0.8030303030303031,1,15,0
170,0.8030303030303031,1,15,5
171,0.8030303030303031,1,15,0
172,0.8030303030303031,1,15,7
173,0.8030303030303031,1,15,4
174,0.8030303030303031,1,15,4
175,0.8030303030303031,1,15,12
176,0.8030303030303031,1,15,7
177,0.8030303030303031,1,15,7
178,0.8030303030303031,1,15,7
179,0.8030303030303031,1,15,4
180,0.8030303030303031,1,15,7
181,0.8030303030303031,1,15,7
182,0.8030303030303031,1,15,4
183,0.8030303030303031,1,15,0
184,0.8030303030303031,1,15,7
185,0.8030303030303031,1,15,4
186,0.8030303030303031,1,15,4
187,0.8030303030303031,1,15,4
188,0.8030303030303031,1,15,0
189,0.8030303030303031,1,15,2
190,0.8030303030303031,1,15,2
191,0.8030303030303031,1,15,4
192,0.8030303030303031,1,15,4
193,0.8030303030303031,1,15,3
194,0.8030303030303031,1,15,3
195,0.8030303030303031,1,15,2
196,0.8030303030303031,1,15,3
197,0.8030303030303031,1,15,4
198,0.8030303030303031,1,15,7
199,0.8030303030303031,1,15,4
200,0.8030303030303031,1,15,7
201,0.8030303030303031,1,15,4
202,0.8030303030303031,1,15,2
203,0.8030303030303031,1,15,4
204,0.8030303030303031,1,15,14
205,0.8030303030303031,1,15,0
206,0.8030303030303031,1,15,10
207,0.8030303030303031,1,15,10
208,0.8030303030303031,1,15,10
209,0.8030303030303031,1,15,10
210,0.8030303030303031,1,15,0
211,0.8030303030303031,1,15,0
212,0.8030303030303031,1,15,0
213,0.8030303030303031,1,15,7
214,0.8030303030303031,1,15,1
215,0.8030303030303031,1,15,15
216,0.8030303030303031,1,15,7
217,0.8030303030303031,1,15,7
218,0.8030303030303031,1,15,7
219,0.8030303030303031,1,15,0
220,0.8030303030303031,1,15,2
221,0.8030303030303031,1,15,7
222,0.8030303030303031,1,15,3
223,0.8030303030303031,1,15,12
224,0.8030303030303031,1,15,4
225,0.8030303030303031,1,15,4
226,0.8030303030303031,1,15,4
227,0.8030303030303031,1,15,7
228,0.8030303030303031,1,15,9
229,0.8030303030303031,1,15,11
230,0.8030303030303031,1,15,4
231,0.8030303030303031,1,15,4
232,0.8030303030303031,1,15,9
233,0.8030303030303031,1,15,4
234,0.8030303030303031,1,15,7
235,0.8030303030303031,1,15,12
236,0.8030303030303031,1,15,4
237,0.8030303030303031,1,15,1
238,0.8030303030303031,1,15,7
239,0.8030303030303031,1,15,0
240,0.8030303030303031,1,15,7
241,0.8030303030303031,1,15,2
242,0.8030303030303031,1,15,4
243,0.8030303030303031,1,15,5
244,0.8030303030303031,1,15,12
245,0.8030303030303031,1,15,7
246,0.8030303030303031,1,15,7
247,0.8030303030303031,1,15,7
248,0.8030303030303031,1,15,0
249,0.8030303030303031,1,15,1
250,0.8030303030303031,1,15,4
251,0.8030303030303031,1,15,12
252,0.8030303030303031,1,15,4
253,0.8030303030303031,1,15,0
254,0.8030303030303031,1,15,4
255,0.8030303030303031,1,15,4
256,0.8030303030303031,1,15,1
257,0.8030303030303031,1,15,1
258,0.8030303030303031,1,15,7
259,0.8030303030303031,1,15,4
260,0.8030303030303031,1,15,4
261,0.8030303030303031,1,15,9
262,0.8030303030303031,1,15,0
263,0.8030303030303031,1,15,7
264,0.8030303030303031,1,15,1
265,0.8030303030303031,1,15,7
266,0.8030303030303031,1,15,7
267,0.8030303030303031,1,15,0
268,0.8030303030303031,1,15,0
269,0.8030303030303031,1,15,7
270,0.8030303030303031,1,15,7
271,0.8030303030303031,1,15,0
272,0.8030303030303031,1,15,10
273,0.8030303030303031,1,15,0
274,0.8030303030303031,1,15,7
275,0.8030303030303031,1,15,0
276,0.8030303030303031,1,15,4
277,0.8030303030303031,1,15,7
278,0.8030303030303031,1,15,7
279,0.8030303030303031,1,15,5
280,0.8030303030303031,1,15,3
281,0.8030303030303031,1,15,2
282,0.8030303030303031,1,15,18
283,0.8030303030303031,1,15,7
284,0.8030303030303031,1,15,0
285,0.8030303030303031,1,15,11
286,0.8030303030303031,1,15,12
287,0.8030303030303031,1,15,11
288,0.8030303030303031,1,15,13
289,0.8030303030303031,1,15,4
290,0.8030303030303031,1,15,11
291,0.8030303030303031,1,15,5
292,0.8030303030303031,1,15,4
293,0.8030303030303031,1,15,7
294,0.8030303030303031,1,15,15
295,0.8030303030303031,1,15,10
296,0.8030303030303031,1,15,7
297,0.8030303030303031,1,15,5
298,0.8030303030303031,1,15,4
299,0.8030303030303031,1,15,7
300,0.8030303030303031,1,15,7
301,0.8030303030303031,1,15,6
302,0.8030303030303031,1,15,4
303,0.8030303030303031,1,15,7
304,0.8030303030303031,1,15,7
305,0.8030303030303031,1,15,5
306,0.8030303030303031,1,15,18
307,0.8030303030303031,1,15,4
308,0.8030303030303031,1,15,5
309,0.8030303030303031,1,15,5
310,0.8030303030303031,1,15,9
311,0.8030303030303031,1,15,1
312,0.8030303030303031,1,15,5
313,0.8030303030303031,1,15,9
314,0.8030303030303031,1,15,4
315,0.8030303030303031,1,15,7
316,0.8030303030303031,1,15,18
317,0.8030303030303031,1,15,4
318,0.8030303030303031,1,15,7
319,0.8030303030303031,1,15,0
320,0.8030303030303031,1,15,10
321,0.8030303030303031,1,15,9
322,0.8030303030303031,1,15,10
323,0.8030303030303031,1,15,7
324,0.8030303030303031,1,15,0
325,0.8030303030303031,1,15,0
326,0.8030303030303031,1,15,0
327,0.8030303030303031,1,15,4
328,0.8030303030303031,1,15,7
329,0.8030303030303031,1,15,7
330,0.8030303030303031,1,15,11
331,0.8030303030303031,1,15,7
332,0.8030303030303031,1,15,4
333,0.8030303030303031,1,15,4
334,0.8030303030303031,1,15,4
335,0.8030303030303031,1,15,7
336,0.8030303030303031,1,15,4
337,0.8030303030303031,1,15,7
338,0.8030303030303031,1,15,4
339,0.8030303030303031,1,15,7
340,0.8030303030303031,1,15,7
341,0.8030303030303031,1,15,4
342,0.8030303030303031,1,15,4
343,0.8030303030303031,1,15,0
344,0.8030303030303031,1,15,5
345,0.8030303030303031,1,15,4
346,0.8030303030303031,1,15,4
347,0.8030303030303031,1,15,0
348,0.8030303030303031,1,15,4
349,0.8030303030303031,1,15,0
350,0.8030303030303031,1,15,6
351,0.8030303030303031,1,15,7
352,0.8030303030303031,1,15,4
353,0.8030303030303031,1,15,0
354,0.8030303030303031,1,15,1
355,0.8030303030303031,1,15,3
356,0.8030303030303031,1,15,3
357,0.8030303030303031,1,15,9
358,0.8030303030303031,1,15,4
359,0.8030303030303031,1,15,4
360,0.8030303030303031,1,15,7
361,0.8030303030303031,1,15,7
362,0.8030303030303031,1,15,7
363,0.8030303030303031,1,15,7
364,0.8030303030303031,1,15,4
365,0.8030303030303031,1,15,4
366,0.8030303030303031,1,15,7
367,0.8030303030303031,1,15,4
368,0.8030303030303031,1,15,13
369,0.8030303030303031,1,15,11
370,0.8030303030303031,1,15,7
371,0.8030303030303031,1,15,0
372,0.8030303030303031,1,15,7
373,0.8030303030303031,1,15,4
374,0.8030303030303031,1,15,7
375,0.8030303030303031,1,15,15
376,0.8030303030303031,1,15,4
377,0.8030303030303031,1,15,6
378,0.8030303030303031,1,15,15
379,0.8030303030303031,1,15,4
380,0.8030303030303031,1,15,4
381,0.8030303030303031,1,15,7
382,0.8030303030303031,1,15,1
383,0.8030303030303031,1,15,7
384,0.8030303030303031,1,15,4
385,0.8030303030303031,1,15,7
386,0.8030303030303031,1,15,14
387,0.8030303030303031,1,15,7
388,0.8030303030303031,1,15,4
389,0.8030303030303031,1,15,7
390,0.8030303030303031,1,15,7
391,0.8030303030303031,1,15,4
392,0.8030303030303031,1,15,4
393,0.8030303030303031,1,15,1
394,0.8030303030303031,1,15,7
395,0.8030303030303031,1,15,4
396,0.8030303030303031,1,15,1
397,0.2121212121212121,1,16,2
398,0.2121212121212121,1,16,0
399,0.2121212121212121,1,16,7
400,0.2121212121212121,1,16,5
401,0.2121212121212121,1,16,0
402,0.2121212121212121,1,16,0
403,0.2121212121212121,1,16,0
404,0.2121212121212121,1,16,5
405,0.2121212121212121,1,16,7
406,0.2121212121212121,1,16,0
407,0.2121212121212121,1,16,7
408,0.2121212121212121,1,16,5
409,0.2121212121212121,1,16,4
410,0.2121212121212121,1,16,4
411,0.2121212121212121,1,16,0
412,0.2121212121212121,1,16,0
413,0.2121212121212121,1,16,5
414,0.2121212121212121,1,16,4
415,0.2121212121212121,1,16,0
416,0.2121212121212121,1,16,10
417,0.2121212121212121,1,16,0
418,0.2121212121212121,1,16,4
419,0.2121212121212121,1,16,15
420,0.2121212121212121,1,16,0
421,0.2121212121212121,1,16,0
422,0.2121212121212121,1,16,7
423,0.2121212121212121,1,16,2
424,0.2121212121212121,1,16,7
425,0.2121212121212121,1,16,4
426,0.2121212121212121,1,16,4
427,0.2121212121212121,1,16,0
428,0.2121212121212121,1,16,0
429,0.2121212121212121,1,16,0
430,0.2121212121212121,1,16,7
431,0.2121212121212121,1,16,7
432,0.2121212121212121,1,16,12
433,0.2121212121212121,1,16,4
434,0.2121212121212121,1,16,0
435,0.2121212121212121,1,16,4
436,0.2121212121212121,1,16,0
437,0.2121212121212121,1,16,5
438,0.2121212121212121,1,16,7
439,0.2121212121212121,1,16,5
440,0.2121212121212121,1,16,4
441,0.2121212121212121,1,16,0
442,0.2121212121212121,1,16,7
443,0.2121212121212121,1,16,4
444,0.2121212121212121,1,16,0
445,0.2121212121212121,1,16,7
446,0.2121212121212121,1,16,4
447,0.2121212121212121,1,16,10
448,0.2121212121212121,1,16,4
449,0.2121212121212121,1,16,7
450,0.2121212121212121,1,16,0
451,0.2121212121212121,1,16,7
452,0.2121212121212121,1,16,4
453,0.2121212121212121,1,16,10
454,0.2121212121212121,1,16,4
455,0.2121212121212121,1,16,4
456,0.2121212121212121,1,16,4
457,0.2121212121212121,1,16,0
458,0.2121212121212121,1,16,4
459,0.3939393939393939,1,4,2
460,0.3939393939393939,1,4,7
461,0.3939393939393939,1,4,3
462,0.3939393939393939,1,4,0
463,0.3939393939393939,1,4,5
464,0.3939393939393939,1,4,4
465,0.3939393939393939,1,4,4
466,0.3939393939393939,1,4,2
467,0.3939393939393939,1,4,1
468,0.3939393939393939,1,4,9
469,0.3939393939393939,1,4,7
470,0.3939393939393939,1,4,2
471,0.3939393939393939,1,4,4
472,0.3939393939393939,1,4,0
473,0.3939393939393939,1,4,1
474,0.3939393939393939,1,4,7
475,0.3939393939393939,1,4,7
476,0.3939393939393939,1,4,1
477,0.3939393939393939,1,4,1
478,0.3939393939393939,1,4,4
479,0.3939393939393939,1,4,0
480,0.3939393939393939,1,4,4
481,0.3939393939393939,1,4,2
482,0.3939393939393939,1,4,0
483,0.3939393939393939,1,4,0
484,0.3939393939393939,1,4,0
485,0.3939393939393939,1,4,14
486,0.3939393939393939,1,4,0
487,0.3939393939393939,1,4,0
488,0.3939393939393939,1,4,10
489,0.3939393939393939,1,4,2
490,0.3939393939393939,1,4,7
491,0.3939393939393939,1,4,7
492,0.3939393939393939,1,4,4
493,0.3939393939393939,1,4,4
494,0.3939393939393939,1,4,4
495,0.3939393939393939,1,4,7
496,0.3939393939393939,1,4,0
497,0.3939393939393939,1,4,0
498,0.3939393939393939,1,4,0
499,0.3939393939393939,1,4,0
500,0.3939393939393939,1,4,4
501,0.3939393939393939,1,4,7
502,0.3939393939393939,1,4,2
503,0.3939393939393939,1,4,2
504,0.3939393939393939,1,4,2
505,0.3939393939393939,1,4,2
506,0.3939393939393939,1,4,14
507,0.3939393939393939,1,4,1
508,0.3939393939393939,1,4,7
509,0.3939393939393939,1,4,2
510,0.3939393939393939,1,4,7
511,0.3939393939393939,1,4,7
512,0.3939393939393939,1,4,7
513,0.3939393939393939,1,4,7
514,0.3939393939393939,1,4,7
515,0.3939393939393939,1,4,2
516,0.3939393939393939,1,4,2
517,0.3939393939393939,1,4,4
518,0.3939393939393939,1,4,7
519,0.3939393939393939,1,4,2
520,0.3939393939393939,1,4,1
521,0.3939393939393939,1,4,4
522,0.3939393939393939,1,4,7
523,0.3939393939393939,1,4,7
524,0.3484848484848485,0,10,2
525,0.3484848484848485,0,10,0
526,0.3484848484848485,0,10,15
527,0.3484848484848485,0,10,0
528,0.3484848484848485,0,10,5
529,0.3484848484848485,0,10,7
530,0.3484848484848485,0,10,3
531,0.3484848484848485,0,10,7
532,0.3484848484848485,0,10,5
533,0.3484848484848485,0,10,5
534,0.3484848484848485,0,10,4
535,0.3484848484848485,0,10,0
536,0.3484848484848485,0,10,0
537,0.3484848484848485,0,10,7
538,0.3484848484848485,0,10,0
539,0.3484848484848485,0,10,14
540,0.3484848484848485,0,10,4
541,0.3484848484848485,0,10,0
542,0.3484848484848485,0,10,0
543,0.3484848484848485,0,10,0
544,0.3484848484848485,0,10,5
545,0.3484848484848485,0,10,7
546,0.3484848484848485,0,10,0
547,0.3484848484848485,0,10,4
548,0.3484848484848485,0,10,4
549,0.3484848484848485,0,10,0
550,0.3484848484848485,0,10,4
551,0.3484848484848485,0,10,4
552,0.3484848484848485,0,10,2
553,0.3484848484848485,0,10,4
554,0.3484848484848485,0,10,0
555,0.3484848484848485,0,10,5
556,0.3484848484848485,0,10,7
557,0.3484848484848485,0,10,0
558,0.3484848484848485,0,10,0
559,0.3484848484848485,0,10,0
560,0.3484848484848485,0,10,7
561,0.3484848484848485,0,10,4
562,0.3484848484848485,0,10,4
563,0.3484848484848485,0,10,0
564,0.3484848484848485,0,10,3
565,0.3484848484848485,0,10,2
566,0.3484848484848485,0,10,0
567,0.3484848484848485,0,10,7
568,0.3484848484848485,0,10,2
569,0.3484848484848485,0,10,5
570,0.3484848484848485,0,10,2
571,0.3484848484848485,0,10,2
572,0.3484848484848485,0,10,4
573,0.3484848484848485,0,10,1
574,0.3484848484848485,0,10,0
575,0.3484848484848485,0,10,0
576,0.3484848484848485,0,10,7
577,0.3484848484848485,0,10,7
578,0.3484848484848485,0,10,0
579,0.3484848484848485,0,10,0
580,0.3484848484848485,0,10,1
581,0.3484848484848485,0,10,7
582,0.3484848484848485,0,10,1
583,0.3484848484848485,0,10,1
584,0.3484848484848485,0,10,0
585,0.3484848484848485,0,10,0
586,0.3484848484848485,0,10,4
587,0.3484848484848485,0,10,11
588,0.3484848484848485,0,10,5
589,0.3484848484848485,0,10,7
590,0.3484848484848485,0,10,4
591,0.3484848484848485,0,10,12
592,0.3484848484848485,0,10,0
593,0.3484848484848485,0,10,7
594,0.3484848484848485,0,10,4
595,0.3484848484848485,0,10,0
596,0.3484848484848485,0,10,0
597,0.3484848484848485,0,10,0
598,0.3484848484848485,0,10,0
599,0.3484848484848485,0,10,7
600,0.3484848484848485,0,10,0
601,0.3484848484848485,0,10,5
602,0.3484848484848485,0,10,0
603,0.3484848484848485,0,10,0
604,0.3484848484848485,0,10,7
605,0.3484848484848485,0,10,10
606,0.3484848484848485,0,10,4
607,0.3484848484848485,0,10,18
608,0.3484848484848485,0,10,4
609,0.3484848484848485,0,10,0
610,0.3484848484848485,0,10,7
611,0.3484848484848485,0,10,4
612,0.3484848484848485,0,10,10
613,0.3484848484848485,0,10,15
614,0.3484848484848485,0,10,10
615,0.3484848484848485,0,10,4
616,0.3484848484848485,0,10,0
617,0.3484848484848485,0,10,3
618,0.3484848484848485,0,10,0
619,0.3484848484848485,0,10,0
620,0.3484848484848485,0,10,0
621,0.3484848484848485,0,10,0
622,0.3484848484848485,0,10,0
623,0.3484848484848485,0,10,0
624,0.3484848484848485,0,10,0
625,0.3484848484848485,0,10,0
626,0.3484848484848485,0,10,0
627,0.3484848484848485,0,10,0
628,0.3484848484848485,0,10,7
629,0.3484848484848485,0,10,5
630,0.3484848484848485,0,10,0
631,0.3484848484848485,0,10,0
632,0.3484848484848485,0,10,0
633,0.3484848484848485,0,10,4
634,0.3484848484848485,0,10,7
635,0.3484848484848485,0,10,7
636,0.3484848484848485,0,10,4
637,0.3484848484848485,0,10,7
638,0.3484848484848485,0,10,10
639,0.3484848484848485,0,10,4
640,0.3484848484848485,0,10,0
641,0.3484848484848485,0,10,7
642,0.3484848484848485,0,10,4
643,0.3484848484848485,0,10,7
644,0.3484848484848485,0,10,12
645,0.3484848484848485,0,10,0
646,0.3484848484848485,0,10,12
647,0.3484848484848485,0,10,4
648,0.3484848484848485,0,10,4
649,0.3484848484848485,0,10,10
650,0.3484848484848485,0,10,0
651,0.3484848484848485,0,10,4
652,0.3484848484848485,0,10,4
653,0.3484848484848485,0,10,0
654,0.3484848484848485,0,10,7
655,0.3484848484848485,0,10,0
656,0.3484848484848485,0,10,1
657,0.3484848484848485,0,10,7
658,0.3484848484848485,0,10,4
659,0.3484848484848485,0,10,4
660,0.3484848484848485,0,10,0
661,0.3484848484848485,0,10,2
662,0.3484848484848485,0,10,0
663,0.3484848484848485,0,10,4
664,0.3484848484848485,0,10,4
665,0.3484848484848485,0,10,3
666,0.3484848484848485,0,10,3
667,0.3484848484848485,0,10,2
668,0.3484848484848485,0,10,3
669,0.3484848484848485,0,10,0
670,0.3484848484848485,0,10,10
671,0.3484848484848485,0,10,0
672,0.3484848484848485,0,10,4
673,0.3484848484848485,0,10,0
674,0.3484848484848485,0,10,1
675,0.3484848484848485,0,10,7
676,0.3484848484848485,0,10,7
677,0.3484848484848485,0,10,0
678,0.3484848484848485,0,10,4
679,0.3484848484848485,0,10,7
680,0.3484848484848485,0,10,4
681,0.3484848484848485,0,10,7
682,0.3484848484848485,0,10,7
683,0.3484848484848485,0,10,7
684,0.3484848484848485,0,10,7
685,0.3484848484848485,0,10,7
686,0.3484848484848485,0,10,7
687,0.3484848484848485,0,10,2
688,0.3484848484848485,0,10,0
689,0.3484848484848485,0,10,2
690,0.3484848484848485,0,10,5
691,0.3484848484848485,0,10,0
692,0.3484848484848485,0,10,0
693,0.3484848484848485,0,10,0
694,0.3484848484848485,0,10,7
695,0.3484848484848485,0,10,0
696,0.3484848484848485,0,10,0
697,0.3484848484848485,0,10,4
698,0.3484848484848485,0,10,4
699,0.3484848484848485,0,10,0
700,0.3484848484848485,0,10,3
701,0.3484848484848485,0,10,4
702,0.3484848484848485,0,10,0
703,0.3484848484848485,0,10,2
704,0.3484848484848485,0,10,15
705,0.3484848484848485,0,10,4
706,0.3484848484848485,0,10,7
707,0.3484848484848485,0,10,4
708,0.3484848484848485,0,10,0
709,0.3484848484848485,0,10,1
710,0.3484848484848485,0,10,7
711,0.3484848484848485,0,10,4
712,0.3484848484848485,0,10,10
713,0.3484848484848485,0,10,9
714,0.3484848484848485,0,10,7
715,0.3484848484848485,0,10,7
716,0.3484848484848485,0,10,4
717,0.3484848484848485,0,10,7
718,0.3484848484848485,0,10,7
719,0.3484848484848485,0,10,7
720,0.3484848484848485,0,10,4
721,0.3484848484848485,0,10,4
722,0.3484848484848485,0,10,4
723,0.3484848484848485,0,10,4
724,0.3484848484848485,0,10,4
725,0.3484848484848485,0,10,7
726,0.3484848484848485,0,10,4
727,0.3484848484848485,0,10,7
728,0.3484848484848485,0,10,7
729,0.3484848484848485,0,10,4
730,0.3484848484848485,0,10,7
731,0.3484848484848485,0,10,4
732,0.3484848484848485,0,10,0
733,0.3484848484848485,0,10,7
734,0.3484848484848485,0,10,0
735,0.3484848484848485,0,10,0
736,0.3484848484848485,0,10,4
737,0.3484848484848485,0,10,4
738,0.3484848484848485,0,10,4
739,0.3484848484848485,0,10,0
740,0.3484848484848485,0,10,0
741,0.3484848484848485,0,10,4
742,0.3484848484848485,0,10,4
743,0.3484848484848485,0,10,4
744,0.3484848484848485,0,10,4
745,0.3484848484848485,0,10,4
746,0.3484848484848485,0,10,14
747,0.3484848484848485,0,10,7
748,0.3484848484848485,0,10,7
749,0.3484848484848485,0,10,7
750,0.3484848484848485,0,10,2
751,0.3484848484848485,0,10,15
752,0.3484848484848485,0,10,0
753,0.3484848484848485,0,10,3
754,0.3484848484848485,0,10,4
755,0.3484848484848485,0,10,4
756,0.3484848484848485,0,10,4
757,0.3484848484848485,0,10,4
758,0.3484848484848485,0,10,4
759,0.3484848484848485,0,10,4
760,0.3484848484848485,0,10,4
761,0.3484848484848485,0,10,1
762,0.3484848484848485,0,10,3
763,0.3484848484848485,0,10,2
764,0.3484848484848485,0,10,7
765,0.3484848484848485,0,10,7
766,0.3484848484848485,0,10,4
767,0.3484848484848485,0,10,1
768,0.3484848484848485,0,10,7
769,0.3484848484848485,0,10,0
770,0.3484848484848485,0,10,4
771,0.3484848484848485,0,10,15
772,0.3484848484848485,0,10,15
773,0.3484848484848485,0,10,7
774,0.3484848484848485,0,10,7
775,0.3484848484848485,0,10,9
776,0.3484848484848485,0,10,7
777,0.3484848484848485,0,10,11
778,0.3484848484848485,0,10,7
779,0.3484848484848485,0,10,3
780,0.3484848484848485,0,10,0
781,0.3484848484848485,0,10,4
782,0.24242424242424243,1,18,2
783,0.24242424242424243,1,18,7
784,0.24242424242424243,1,18,7
785,0.24242424242424243,1,18,7
786,0.24242424242424243,1,18,0
787,0.24242424242424243,1,18,0
788,0.24242424242424243,1,18,0
789,0.24242424242424243,1,18,0
790,0.24242424242424243,1,18,0
791,0.24242424242424243,1,18,0
792,0.24242424242424243,1,18,0
793,0.24242424242424243,1,18,7
794,0.24242424242424243,1,18,4
795,0.24242424242424243,1,18,4
796,0.24242424242424243,1,18,0
797,0.24242424242424243,1,18,7
798,0.24242424242424243,1,18,7
799,0.24242424242424243,1,18,0
800,0.24242424242424243,1,18,7
801,0.24242424242424243,1,18,4
802,0.24242424242424243,1,18,7
803,0.24242424242424243,1,18,10
804,0.24242424242424243,1,18,4
805,0.24242424242424243,1,18,0
806,0.24242424242424243,1,18,0
807,0.24242424242424243,1,18,0
808,0.24242424242424243,1,18,0
809,0.24242424242424243,1,18,7
810,0.24242424242424243,1,18,7
811,0.24242424242424243,1,18,7
812,0.24242424242424243,1,18,4
813,0.24242424242424243,1,18,0
814,0.24242424242424243,1,18,7
815,0.24242424242424243,1,18,7
816,0.24242424242424243,1,18,4
817,0.24242424242424243,1,18,0
818,0.24242424242424243,1,18,1
819,0.24242424242424243,1,18,0
820,0.3939393939393939,0,13,2
821,0.3939393939393939,0,13,0
